# distance  frequency (bands are separated by blank lines)
# End points of segments: 
#   0.00000000 0.10134790 
0.085132  4.683127 
0.086146  4.691412 
0.087159  4.699291 
0.088173  4.706737 
0.089186  4.713729 
0.090200  4.720245 
0.091213  4.726264 
0.092227  4.731769 
0.093240  4.736741 
0.094254  4.741165 
0.095267  4.745028 
0.096281  4.748317 
0.097294  4.751023 
0.098308  4.753136 
0.099321  4.754650 
0.100334  4.755560 
0.101348  4.755864 


0.000000  5.348117 
0.001014  5.348311 
0.002027  5.348893 
0.003040  5.349861 
0.004054  5.351214 
0.005067  5.352949 
0.006081  5.355064 
0.007094  5.357553 
0.008108  5.360413 
0.009121  5.363637 
0.010135  5.367221 
0.011148  5.371158 
0.012162  5.375441 
0.013175  5.380062 
0.014189  5.385013 
0.015202  5.390286 
0.016216  5.395871 
0.017229  5.401759 
0.018243  5.407941 
0.019256  5.414406 
0.020270  5.421144 
0.021283  5.428144 
0.022297  5.435394 
0.023310  5.442885 
0.024324  5.450604 
0.025337  5.458540 
0.026350  5.466681 
0.027364  5.475014 
0.028377  5.483529 
0.029391  5.492212 
0.030404  5.501052 
0.031418  5.510036 
0.032431  5.519152 
0.033445  5.528386 
0.034458  5.537727 
0.035472  5.547162 
0.036485  5.556677 
0.037499  5.566259 
0.038512  5.575897 
0.039526  5.585575 
0.040539  5.595281 
0.041553  5.605000 
0.042566  5.614719 
0.043580  5.624423 
0.044593  5.634097 
0.045607  5.643725 
0.046620  5.653290 
0.047634  5.662776 
0.048647  5.672164 
0.049661  5.681434 
0.050674  5.690564 
0.051687  5.699530 
0.052701  5.708307 
0.053714  5.716864 
0.054728  5.725170 
0.055741  5.733187 
0.056755  5.740872 
0.057768  5.748180 
0.058782  5.755058 
0.059795  5.761450 
0.060809  5.767297 
0.061822  5.772542 
0.062836  5.777131 
0.063849  5.781025 
0.064863  5.784202 
0.065876  5.786659 
0.066890  5.788420 
0.067903  5.789528 
0.068917  5.790043 
0.069930  5.790034 
0.070944  5.789572 
0.071957  5.788727 
0.072970  5.787565 
0.073984  5.786142 
0.074997  5.784510 
0.076011  5.782714 
0.077024  5.780792 
0.078038  5.778778 
0.079051  5.776699 
0.080065  5.774582 
0.081078  5.772447 
0.082092  5.770314 
0.083105  5.768200 
