# distance  frequency (bands are separated by blank lines)
# End points of segments: 
#   0.00000000 0.07497370 
0.062978  2.255526 
0.063728  2.256969 
0.064477  2.258347 
0.065227  2.259655 
0.065977  2.260889 
0.066727  2.262044 
0.067476  2.263115 
0.068226  2.264099 
0.068976  2.264991 
0.069725  2.265787 
0.070475  2.266484 
0.071225  2.267080 
0.071975  2.267570 
0.072724  2.267955 
0.073474  2.268230 
0.074224  2.268396 
0.074974  2.268451 


0.000000  2.196063 
0.000750  2.196041 
0.001499  2.195976 
0.002249  2.195867 
0.002999  2.195716 
0.003749  2.195523 
0.004498  2.195288 
0.005248  2.195014 
0.005998  2.194702 
0.006748  2.194353 
0.007497  2.193969 
0.008247  2.193552 
0.008997  2.193105 
0.009747  2.192630 
0.010496  2.192131 
0.011246  2.191611 
0.011996  2.191073 
0.012745  2.190522 
0.013495  2.189963 
0.014245  2.189399 
0.014995  2.188838 
0.015745  2.188283 
0.016494  2.187742 
0.017244  2.187223 
0.017994  2.186732 
0.018743  2.186279 
0.019493  2.185874 
0.020243  2.185529 
0.020993  2.185257 
0.021742  2.185068 
0.022492  2.184970 
0.023242  2.184966 
0.023992  2.185058 
0.024741  2.185243 
0.025491  2.185524 
0.026241  2.185899 
0.026991  2.186369 
0.027740  2.186932 
0.028490  2.187587 
0.029240  2.188334 
0.029989  2.189169 
0.030739  2.190090 
0.031489  2.191094 
0.032239  2.192177 
0.032988  2.193336 
0.033738  2.194567 
0.034488  2.195866 
0.035238  2.197230 
0.035987  2.198655 
0.036737  2.200136 
0.037487  2.201671 
0.038237  2.203255 
0.038986  2.204886 
0.039736  2.206561 
0.040486  2.208276 
0.041236  2.210029 
0.041985  2.211816 
0.042735  2.213636 
0.043485  2.215486 
0.044235  2.217362 
0.044984  2.219265 
0.045734  2.221189 
0.046484  2.223134 
0.047233  2.225098 
0.047983  2.227077 
0.048733  2.229069 
0.049483  2.231072 
0.050232  2.233084 
0.050982  2.235102 
0.051732  2.237122 
0.052482  2.239143 
0.053231  2.241160 
0.053981  2.243172 
0.054731  2.245173 
0.055481  2.247162 
0.056230  2.249133 
0.056980  2.251083 
0.057730  2.253008 
0.058479  2.254903 
0.059229  2.256764 
0.059979  2.258586 
0.060729  2.260365 
0.061478  2.262094 
0.062228  2.263770 
0.062978  2.265387 
0.063728  2.266939 
0.064477  2.268422 
0.065227  2.269830 
0.065977  2.271159 
0.066727  2.272402 
0.067476  2.273557 
0.068226  2.274616 
0.068976  2.275577 
0.069725  2.276436 
0.070475  2.277188 
0.071225  2.277830 
0.071975  2.278359 
0.072724  2.278774 
0.073474  2.279071 
0.074224  2.279250 
0.074974  2.279310 


0.000000  2.828999 
0.000750  2.828942 
0.001499  2.828769 
0.002249  2.828483 
0.002999  2.828083 
0.003749  2.827570 
0.004498  2.826946 
0.005248  2.826214 
0.005998  2.825374 
0.006748  2.824428 
0.007497  2.823381 
0.008247  2.822233 
0.008997  2.820990 
0.009747  2.819652 
0.010496  2.818225 
0.011246  2.816711 
0.011996  2.815115 
0.012745  2.813441 
0.013495  2.811692 
0.014245  2.809873 
0.014995  2.807989 
0.015745  2.806043 
0.016494  2.804040 
0.017244  2.801985 
0.017994  2.799882 
0.018743  2.797735 
0.019493  2.795550 
0.020243  2.793330 
0.020993  2.791079 
0.021742  2.788803 
0.022492  2.786504 
0.023242  2.784188 
0.023992  2.781859 
0.024741  2.779522 
0.025491  2.777179 
0.026241  2.774837 
0.026991  2.772499 
0.027740  2.770169 
0.028490  2.767850 
0.029240  2.765547 
0.029989  2.763263 
0.030739  2.761001 
0.031489  2.758764 
0.032239  2.756556 
0.032988  2.754379 
0.033738  2.752235 
0.034488  2.750128 
0.035238  2.748059 
0.035987  2.746031 
0.036737  2.744045 
0.037487  2.742104 
0.038237  2.740209 
0.038986  2.738360 
0.039736  2.736560 
0.040486  2.734810 
0.041236  2.733110 
0.041985  2.731461 
0.042735  2.729864 
0.043485  2.728319 
0.044235  2.726826 
0.044984  2.725385 
0.045734  2.723997 
0.046484  2.722662 
0.047233  2.721378 
0.047983  2.720146 
0.048733  2.718965 
0.049483  2.717835 
0.050232  2.716755 
0.050982  2.715723 
0.051732  2.714741 
0.052482  2.713805 
0.053231  2.712916 
0.053981  2.712073 
0.054731  2.711274 
0.055481  2.710519 
0.056230  2.709806 
0.056980  2.709133 
0.057730  2.708501 
0.058479  2.707908 
0.059229  2.707351 
0.059979  2.706832 
0.060729  2.706347 
0.061478  2.705896 
0.062228  2.705478 
0.062978  2.705092 
0.063728  2.704735 
0.064477  2.704408 
0.065227  2.704110 
0.065977  2.703838 
0.066727  2.703592 
0.067476  2.703371 
0.068226  2.703174 
0.068976  2.703001 
0.069725  2.702850 
0.070475  2.702720 
0.071225  2.702612 
0.071975  2.702524 
0.072724  2.702456 
0.073474  2.702408 
0.074224  2.702379 
0.074974  2.702370 


0.000000  2.829191 
0.000750  2.829133 
0.001499  2.828961 
0.002249  2.828674 
0.002999  2.828273 
0.003749  2.827759 
0.004498  2.827135 
0.005248  2.826401 
0.005998  2.825559 
0.006748  2.824612 
0.007497  2.823562 
0.008247  2.822412 
0.008997  2.821166 
0.009747  2.819825 
0.010496  2.818394 
0.011246  2.816877 
0.011996  2.815277 
0.012745  2.813598 
0.013495  2.811844 
0.014245  2.810019 
0.014995  2.808129 
0.015745  2.806176 
0.016494  2.804167 
0.017244  2.802105 
0.017994  2.799995 
0.018743  2.797842 
0.019493  2.795651 
