# distance  frequency (bands are separated by blank lines)
# End points of segments: 
#   0.00000000 0.14349880 
0.119104  0.758943 
0.120539  0.718081 
0.121974  0.676573 
0.123409  0.634455 
0.124844  0.591766 
0.126279  0.548547 
0.127714  0.504843 
0.129149  0.460699 
0.130584  0.416166 
0.132019  0.371297 
0.133454  0.326157 
0.134889  0.280826 
0.136324  0.235419 
0.137759  0.190130 
0.139194  0.145361 
0.140629  0.101963 
0.142064  0.060534 
0.143499  -0.000587 


0.000000  2.304190 
0.001435  2.320890 
0.002870  2.343104 
0.004305  2.367510 
0.005740  2.392948 
0.007175  2.418767 
0.008610  2.444594 
0.010045  2.470211 
0.011480  2.495477 
0.012915  2.520299 
0.014350  2.544604 
0.015785  2.568331 
0.017220  2.591419 
0.018655  2.613784 
0.020090  2.635301 
0.021525  2.655742 
0.022960  2.674628 
0.024395  2.690803 
0.025830  2.701211 
0.027265  2.699657 
0.028700  2.683781 
0.030135  2.659665 
0.031570  2.632107 
0.033005  2.603040 
0.034440  2.573242 
0.035875  2.543078 
0.037310  2.512745 
0.038745  2.482364 
0.040180  2.452018 
0.041615  2.421773 
0.043050  2.391704 
0.044485  2.362008 
0.045920  2.334873 
0.047355  2.327657 
0.048790  2.326720 
0.050225  2.326151 
0.051660  2.325656 
0.053095  2.325181 
0.054530  2.324716 
0.055965  2.324257 
0.057399  2.323808 
0.058834  2.323370 
0.060269  2.322948 
0.061705  2.322546 
0.063140  2.322168 
0.064575  2.321818 
0.066009  2.321500 
0.067444  2.321217 
0.068879  2.320973 
0.070314  2.320771 
0.071749  2.320614 
0.073184  2.320504 
0.074619  2.320442 
0.076054  2.320429 
0.077489  2.320467 
0.078924  2.320554 
0.080359  2.320690 
0.081794  2.320874 
0.083229  2.321102 
0.084664  2.321373 
0.086099  2.321683 
0.087534  2.322029 
0.088969  2.322405 
0.090404  2.322808 
0.091839  2.323231 
0.093274  2.323671 
0.094709  2.324122 
0.096144  2.324578 
0.097579  2.325034 
0.099014  2.325485 
0.100449  2.325926 
0.101884  2.326353 
0.103319  2.326759 
0.104754  2.327142 
0.106189  2.327496 
0.107624  2.327820 
0.109059  2.328109 
0.110494  2.328361 
0.111929  2.328575 
0.113364  2.328748 
0.114799  2.328881 
0.116234  2.328973 
0.117669  2.329026 
0.119104  2.329040 
0.120539  2.329019 
0.121974  2.328964 
0.123409  2.328879 
0.124844  2.328768 
0.126279  2.328636 
0.127714  2.328488 
0.129149  2.328329 
0.130584  2.328164 
0.132019  2.327998 
0.133454  2.327837 
0.134889  2.327686 
0.136324  2.327549 
0.137759  2.327431 
0.139194  2.327336 
0.140629  2.327265 
0.142064  2.327222 
0.143499  2.327208 


0.000000  3.079793 
0.001435  3.077540 
0.002870  3.073938 
0.004305  3.069482 
0.005740  3.063873 
0.007175  3.056706 
0.008610  3.047542 
0.010045  3.035981 
0.011480  3.021753 
0.012915  3.004800 
0.014350  2.985279 
0.015785  2.963509 
0.017220  2.939888 
0.018655  2.914840 
0.020090  2.888802 
0.021525  2.862264 
0.022960  2.835925 
0.024395  2.811119 
0.025830  2.791050 
0.027265  2.782035 
0.028700  2.786539 
0.030135  2.798566 
0.031570  2.813393 
0.033005  2.829150 
0.034440  2.845113 
0.035875  2.860966 
0.037310  2.876550 
0.038745  2.891781 
0.040180  2.906606 
0.041615  2.920992 
0.043050  2.934916 
0.044485  2.948361 
0.045920  2.961309 
0.047355  2.973747 
0.048790  2.985661 
0.050225  2.997035 
0.051660  3.007855 
0.053095  3.018102 
0.054530  3.027759 
0.055965  3.036804 
0.057399  3.045215 
0.058834  3.052968 
0.060269  3.060037 
0.061705  3.066394 
0.063140  3.072011 
0.064575  3.076857 
0.066009  3.080903 
0.067444  3.084118 
0.068879  3.086474 
0.070314  3.087944 
0.071749  3.088503 
0.073184  3.088132 
0.074619  3.086815 
0.076054  3.084544 
0.077489  3.081315 
0.078924  3.077132 
0.080359  3.072007 
0.081794  3.065957 
0.083229  3.059008 
0.084664  3.051190 
0.086099  3.042539 
0.087534  3.033096 
0.088969  3.022907 
0.090404  3.012020 
0.091839  3.000487 
0.093274  2.988360 
0.094709  2.975695 
0.096144  2.962549 
0.097579  2.948980 
0.099014  2.935047 
0.100449  2.920807 
0.101884  2.906321 
0.103319  2.891646 
0.104754  2.876841 
0.106189  2.861965 
0.107624  2.847074 
0.109059  2.832224 
0.110494  2.817472 
0.111929  2.802872 
0.113364  2.788478 
0.114799  2.774342 
0.116234  2.760516 
0.117669  2.747050 
0.119104  2.733993 
0.120539  2.721393 
0.121974  2.709296 
0.123409  2.697747 
0.124844  2.686789 
0.126279  2.676462 
0.127714  2.666805 
0.129149  2.657857 
0.130584  2.649650 
0.132019  2.642217 
0.133454  2.635587 
0.134889  2.629786 
0.136324  2.624837 
0.137759  2.620761 
0.139194  2.617573 
0.140629  2.615287 
0.142064  2.613911 
0.143499  2.613452 


0.000000  3.082141 
0.001435  3.084111 
0.002870  3.086816 
0.004305  3.089603 
0.005740  3.092516 
0.007175  3.095614 
0.008610  3.098941 
0.010045  3.102532 
0.011480  3.106406 
0.012915  3.110577 
0.014350  3.115049 
0.015785  3.119821 
0.017220  3.124889 
0.018655  3.130244 
0.020090  3.135876 
0.021525  3.141772 
0.022960  3.147919 
0.024395  3.154302 
0.025830  3.160907 
0.027265  3.167718 
0.028700  3.174720 
0.030135  3.181897 
0.031570  3.189233 
0.033005  3.196714 
0.034440  3.204324 
0.035875  3.212046 
0.037310  3.219867 
0.038745  3.227770 
0.040180  3.235739 
0.041615  3.243758 
0.043050  3.251810 
0.044485  3.259879 
0.045920  3.267946 
0.047355  3.275992 
0.048790  3.283994 
0.050225  3.291930 
0.051660  3.299773 
0.053095  3.307491 
0.054530  3.315044 
0.055965  3.322386 
0.057399  3.329454 
0.058834  3.336165 
0.060269  3.342406 
0.061705  3.348022 
0.063140  3.352801 
0.064575  3.356468 
0.066009  3.358713 
0.067444  3.359266 
0.068879  3.358017 
0.070314  3.355083 
0.071749  3.350755 
0.073184  3.345376 
0.074619  3.339251 
0.076054  3.332618 
0.077489  3.325655 
0.078924  3.318490 
0.080359  3.311220 
0.081794  3.303921 
0.083229  3.296652 
0.084664  3.289465 
0.086099  3.282404 
0.087534  3.275511 
0.088969  3.268823 
0.090404  3.262374 
0.091839  3.256195 
0.093274  3.250316 
0.094709  3.244759 
0.096144  3.239545 
0.097579  3.234689 
0.099014  3.230198 
0.100449  3.226073 
0.101884  3.222302 
0.103319  3.218858 
0.104754  3.215681 
0.106189  3.212654 
0.107624  3.209536 
0.109059  3.205827 
0.110494  3.200703 
0.111929  3.193584 
0.113364  3.184922 
0.114799  3.175568 
0.116234  3.166076 
0.117669  3.156728 
0.119104  3.147669 
0.120539  3.138982 
0.121974  3.130716 
0.123409  3.122906 
0.124844  3.115576 
0.126279  3.108743 
0.127714  3.102422 
0.129149  3.096623 
0.130584  3.091356 
0.132019  3.086628 
0.133454  3.082444 
0.134889  3.078810 
0.136324  3.075729 
0.137759  3.073204 
0.139194  3.071239 
0.140629  3.069833 
0.142064  3.068989 
0.143499  3.068708 


0.000000  3.365108 
0.001435  3.345783 
0.002870  3.325904 
0.004305  3.306392 
0.005740  3.287647 
0.007175  3.270128 
0.008610  3.254328 
0.010045  3.240699 
0.011480  3.229561 
0.012915  3.221029 
0.014350  3.215004 
0.015785  3.211233 
0.017220  3.209395 
0.018655  3.209167 
0.020090  3.210264 
0.021525  3.212449 
0.022960  3.215527 
0.024395  3.219347 
0.025830  3.223784 
0.027265  3.228738 
0.028700  3.234129 
0.030135  3.239887 
0.031570  3.245955 
0.033005  3.252283 
0.034440  3.258827 
0.035875  3.265550 
0.037310  3.272416 
0.038745  3.279395 
0.040180  3.286460 
0.041615  3.293584 
0.043050  3.300745 
0.044485  3.307920 
0.045920  3.315091 
0.047355  3.322238 
0.048790  3.329345 
0.050225  3.336397 
0.051660  3.343378 
0.053095  3.350277 
0.054530  3.357079 
0.055965  3.363774 
0.057399  3.370349 
0.058834  3.376795 
0.060269  3.383100 
0.061705  3.389251 
0.063140  3.395237 
0.064575  3.401043 
0.066009  3.406652 
0.067444  3.412048 
0.068879  3.417215 
0.070314  3.422142 
0.071749  3.426816 
0.073184  3.431204 
0.074619  3.435234 
0.076054  3.438785 
0.077489  3.441684 
0.078924  3.443706 
0.080359  3.444560 
0.081794  3.443896 
0.083229  3.441350 
0.084664  3.436654 
0.086099  3.429761 
0.087534  3.420880 
0.088969  3.410390 
0.090404  3.398706 
0.091839  3.386189 
0.093274  3.373123 
0.094709  3.359718 
0.096144  3.346134 
0.097579  3.332489 
0.099014  3.318880 
0.100449  3.305389 
0.101884  3.292094 
0.103319  3.279076 
0.104754  3.266441 
0.106189  3.254343 
0.107624  3.243057 
0.109059  3.233106 
0.110494  3.225339 
0.111929  3.220355 
0.113364  3.217714 
0.114799  3.216579 
0.116234  3.216402 
0.117669  3.216907 
0.119104  3.217949 
0.120539  3.219446 
0.121974  3.221341 
0.123409  3.223592 
0.124844  3.226163 
0.126279  3.229017 
0.127714  3.232118 
0.129149  3.235426 
0.130584  3.238894 
0.132019  3.242468 
0.133454  3.246080 
0.134889  3.249650 
0.136324  3.253074 
0.137759  3.256224 
0.139194  3.258949 
0.140629  3.261076 
0.142064  3.262439 
0.143499  3.262909 


0.000000  3.366332 
0.001435  3.385438 
0.002870  3.404713 
0.004305  3.423392 
0.005740  3.441335 
0.007175  3.458430 
0.008610  3.474585 
0.010045  3.489726 
0.011480  3.503791 
0.012915  3.516735 
0.014350  3.528521 
0.015785  3.539127 
0.017220  3.548539 
0.018655  3.556753 
0.020090  3.563777 
0.021525  3.569626 
0.022960  3.574323 
0.024395  3.577901 
0.025830  3.580399 
0.027265  3.581860 
0.028700  3.582336 
0.030135  3.581879 
0.031570  3.580546 
0.033005  3.578397 
0.034440  3.575492 
0.035875  3.571891 
0.037310  3.567654 
0.038745  3.562841 
0.040180  3.557509 
0.041615  3.551716 
0.043050  3.545516 
0.044485  3.538961 
0.045920  3.532103 
0.047355  3.524989 
0.048790  3.517668 
0.050225  3.510186 
0.051660  3.502593 
0.053095  3.494936 
0.054530  3.487269 
0.055965  3.479654 
0.057399  3.472162 
0.058834  3.464885 
0.060269  3.457943 
0.061705  3.451498 
0.063140  3.445767 
0.064575  3.441028 
0.066009  3.437597 
0.067444  3.435744 
0.068879  3.435575 
0.070314  3.436953 
0.071749  3.439562 
0.073184  3.443039 
0.074619  3.447071 
0.076054  3.451434 
0.077489  3.455968 
0.078924  3.460556 
0.080359  3.465105 
0.081794  3.469535 
0.083229  3.473778 
0.084664  3.477769 
0.086099  3.481448 
0.087534  3.484755 
0.088969  3.487637 
0.090404  3.490042 
0.091839  3.491924 
0.093274  3.493244 
0.094709  3.493971 
0.096144  3.494082 
0.097579  3.493567 
0.099014  3.492422 
0.100449  3.490657 
0.101884  3.488291 
0.103319  3.485351 
0.104754  3.481871 
0.106189  3.477893 
0.107624  3.473462 
0.109059  3.468623 
0.110494  3.463425 
0.111929  3.457913 
0.113364  3.452132 
