# distance  frequency (bands are separated by blank lines)
# End points of segments: 
#   0.00000000 0.13666560 
0.114799  0.597166 
0.116166  0.561413 
0.117532  0.525357 
0.118899  0.489018 
0.120266  0.452416 
0.121632  0.415570 
0.122999  0.378502 
0.124366  0.341231 
0.125732  0.303777 
0.127099  0.266160 
0.128466  0.228402 
0.129832  0.190521 
0.131199  0.152538 
0.132566  0.114474 
0.133932  0.076349 
0.135299  0.038182 
0.136666  -0.000992 


0.000000  2.279310 
0.001367  2.290245 
0.002733  2.305082 
0.004100  2.320023 
0.005467  2.334815 
0.006833  2.349378 
0.008200  2.363664 
0.009567  2.377630 
0.010933  2.391233 
0.012300  2.404424 
0.013667  2.417137 
0.015033  2.429265 
0.016400  2.440613 
0.017767  2.450741 
0.019133  2.458454 
0.020500  2.460218 
0.021867  2.450556 
0.023233  2.431529 
0.024600  2.408470 
0.025966  2.383643 
0.027333  2.357845 
0.028700  2.331412 
0.030066  2.304517 
0.031433  2.277267 
0.032800  2.249733 
0.034166  2.221971 
0.035533  2.194025 
0.036900  2.165934 
0.038266  2.137827 
0.039633  2.130170 
0.041000  2.128901 
0.042366  2.127379 
0.043733  2.125609 
0.045100  2.123613 
0.046466  2.121413 
0.047833  2.119032 
0.049200  2.116493 
0.050566  2.113819 
0.051933  2.111034 
0.053300  2.108159 
0.054666  2.105215 
0.056033  2.102222 
0.057399  2.099201 
0.058766  2.096167 
0.060133  2.093138 
0.061499  2.090128 
0.062866  2.087150 
0.064233  2.084216 
0.065600  2.081333 
0.066966  2.078512 
0.068333  2.075755 
0.069699  2.073069 
0.071066  2.070454 
0.072433  2.067912 
0.073799  2.065442 
0.075166  2.063042 
0.076533  2.060708 
0.077899  2.058437 
0.079266  2.056224 
0.080633  2.054064 
0.081999  2.051951 
0.083366  2.049879 
0.084733  2.047843 
0.086099  2.045836 
0.087466  2.043855 
0.088833  2.041893 
0.090199  2.039946 
0.091566  2.038011 
0.092933  2.036084 
0.094299  2.034164 
0.095666  2.032247 
0.097032  2.030334 
0.098399  2.028425 
0.099766  2.026519 
0.101133  2.024619 
0.102499  2.022726 
0.103866  2.020843 
0.105233  2.018974 
0.106599  2.017123 
0.107966  2.015294 
0.109332  2.013493 
0.110699  2.011724 
0.112066  2.009994 
0.113432  2.008309 
0.114799  2.006675 
0.116166  2.005099 
0.117532  2.003586 
0.118899  2.002143 
0.120266  2.000778 
0.121632  1.999495 
0.122999  1.998302 
0.124366  1.997203 
0.125732  1.996204 
0.127099  1.995310 
0.128466  1.994526 
0.129832  1.993856 
0.131199  1.993302 
0.132566  1.992869 
0.133932  1.992557 
0.135299  1.992370 
0.136666  1.992307 


0.000000  2.702370 
0.001367  2.699889 
0.002733  2.695928 
0.004100  2.690734 
0.005467  2.684049 
0.006833  2.675624 
0.008200  2.665270 
0.009567  2.652902 
0.010933  2.638551 
0.012300  2.622360 
0.013667  2.604557 
0.015033  2.585442 
0.016400  2.565404 
0.017767  2.545062 
0.019133  2.525770 
0.020500  2.511192 
0.021867  2.506917 
0.023233  2.510974 
0.024600  2.518110 
0.025966  2.526124 
0.027333  2.534277 
0.028700  2.542282 
0.030066  2.550008 
0.031433  2.557388 
0.032800  2.564385 
0.034166  2.570977 
0.035533  2.577152 
0.036900  2.582903 
0.038266  2.588226 
0.039633  2.593120 
0.041000  2.597586 
0.042366  2.601626 
0.043733  2.605243 
0.045100  2.608440 
0.046466  2.611221 
0.047833  2.613591 
0.049200  2.615553 
0.050566  2.617113 
0.051933  2.618273 
0.053300  2.619039 
0.054666  2.619414 
0.056033  2.619401 
0.057399  2.619003 
0.058766  2.618222 
0.060133  2.617059 
0.061499  2.615515 
0.062866  2.613591 
0.064233  2.611285 
0.065600  2.608598 
0.066966  2.605528 
0.068333  2.602072 
0.069699  2.598228 
0.071066  2.593993 
0.072433  2.589365 
0.073799  2.584340 
0.075166  2.578916 
0.076533  2.573091 
0.077899  2.566862 
0.079266  2.560230 
0.080633  2.553193 
0.081999  2.545754 
0.083366  2.537915 
0.084733  2.529682 
0.086099  2.521060 
0.087466  2.512058 
0.088833  2.502687 
0.090199  2.492961 
0.091566  2.482895 
0.092933  2.472508 
0.094299  2.461821 
0.095666  2.450859 
0.097032  2.439647 
0.098399  2.428215 
0.099766  2.416596 
0.101133  2.404824 
0.102499  2.392935 
0.103866  2.380969 
0.105233  2.368968 
0.106599  2.356974 
0.107966  2.345033 
0.109332  2.333191 
0.110699  2.321496 
0.112066  2.309996 
0.113432  2.298742 
0.114799  2.287784 
0.116166  2.277171 
0.117532  2.266954 
0.118899  2.257181 
0.120266  2.247903 
0.121632  2.239165 
0.122999  2.231015 
0.124366  2.223494 
0.125732  2.216645 
0.127099  2.210505 
0.128466  2.205109 
0.129832  2.200488 
0.131199  2.196669 
0.132566  2.193675 
0.133932  2.191524 
0.135299  2.190227 
0.136666  2.189794 


0.000000  2.703692 
0.001367  2.705474 
0.002733  2.707305 
0.004100  2.708843 
0.005467  2.710213 
0.006833  2.711527 
0.008200  2.712884 
0.009567  2.714363 
0.010933  2.716034 
0.012300  2.717952 
0.013667  2.720168 
0.015033  2.722720 
0.016400  2.725643 
0.017767  2.728965 
0.019133  2.732706 
0.020500  2.736883 
0.021867  2.741506 
0.023233  2.746580 
0.024600  2.752107 
0.025966  2.758083 
0.027333  2.764498 
0.028700  2.771341 
0.030066  2.778595 
0.031433  2.786241 
0.032800  2.794256 
0.034166  2.802615 
0.035533  2.811291 
0.036900  2.820253 
0.038266  2.829471 
0.039633  2.838914 
0.041000  2.848548 
0.042366  2.858340 
0.043733  2.868256 
0.045100  2.878262 
0.046466  2.888323 
0.047833  2.898406 
0.049200  2.908477 
0.050566  2.918499 
0.051933  2.928433 
0.053300  2.938091 
0.054666  2.942793 
0.056033  2.946650 
0.057399  2.950470 
0.058766  2.954260 
0.060133  2.958025 
0.061499  2.961765 
0.062866  2.965483 
0.064233  2.969181 
0.065600  2.972861 
0.066966  2.976525 
0.068333  2.980177 
0.069699  2.983817 
0.071066  2.987450 
0.072433  2.991075 
0.073799  2.994695 
0.075166  2.998310 
0.076533  3.001919 
0.077899  3.005518 
0.079266  3.009103 
0.080633  3.012665 
0.081999  3.016187 
0.083366  3.017431 
0.084733  3.014247 
0.086099  3.011068 
0.087466  3.007950 
0.088833  3.004928 
0.090199  3.002024 
0.091566  2.999260 
0.092933  2.996650 
0.094299  2.994205 
0.095666  2.991931 
0.097032  2.989836 
0.098399  2.987921 
0.099766  2.986188 
0.101133  2.984635 
0.102499  2.983261 
0.103866  2.982062 
0.105233  2.981033 
0.106599  2.980167 
0.107966  2.979459 
0.109332  2.978899 
0.110699  2.978479 
0.112066  2.978189 
0.113432  2.978018 
0.114799  2.977955 
0.116166  2.977988 
0.117532  2.978101 
0.118899  2.978209 
0.120266  2.975710 
0.121632  2.972948 
0.122999  2.970424 
0.124366  2.968141 
0.125732  2.966101 
0.127099  2.964305 
0.128466  2.962750 
0.129832  2.961437 
0.131199  2.960364 
0.132566  2.959530 
0.133932  2.958936 
0.135299  2.958579 
0.136666  2.958460 


0.000000  2.945079 
0.001367  2.932634 
0.002733  2.918090 
0.004100  2.904339 
0.005467  2.891747 
0.006833  2.880595 
0.008200  2.871090 
0.009567  2.863339 
0.010933  2.857336 
0.012300  2.852974 
0.013667  2.850080 
0.015033  2.848454 
0.016400  2.847893 
0.017767  2.848214 
0.019133  2.849258 
0.020500  2.850893 
0.021867  2.853009 
0.023233  2.855517 
0.024600  2.858345 
0.025966  2.861433 
0.027333  2.864733 
0.028700  2.868205 
0.030066  2.871816 
0.031433  2.875539 
0.032800  2.879350 
0.034166  2.883231 
0.035533  2.887165 
0.036900  2.891138 
0.038266  2.895138 
0.039633  2.899157 
0.041000  2.903184 
0.042366  2.907214 
0.043733  2.911240 
0.045100  2.915256 
0.046466  2.919260 
0.047833  2.923246 
0.049200  2.927214 
0.050566  2.931161 
0.051933  2.935092 
0.053300  2.939158 
0.054666  2.948002 
0.056033  2.957474 
0.057399  2.966728 
0.058766  2.975711 
0.060133  2.984368 
0.061499  2.992640 
0.062866  3.000455 
0.064233  3.007726 
0.065600  3.014345 
0.066966  3.020186 
0.068333  3.025105 
0.069699  3.028963 
0.071066  3.031652 
0.072433  3.033134 
0.073799  3.033466 
0.075166  3.032789 
0.076533  3.031290 
0.077899  3.029164 
0.079266  3.026588 
0.080633  3.023708 
0.081999  3.020644 
