# distance  frequency (bands are separated by blank lines)
# End points of segments: 
#   0.00000000 0.07872240 
0.066127  2.411316 
0.066914  2.399258 
0.067701  2.387635 
0.068488  2.376517 
0.069276  2.365966 
0.070063  2.356044 
0.070850  2.346810 
0.071637  2.338315 
0.072425  2.330606 
0.073212  2.323723 
0.073999  2.317701 
0.074786  2.312568 
0.075574  2.308344 
0.076361  2.305046 
0.077148  2.302683 
0.077935  2.301263 
0.078722  2.300789 


0.000000  2.542196 
0.000787  2.542332 
0.001574  2.542738 
0.002362  2.543414 
0.003149  2.544358 
0.003936  2.545565 
0.004723  2.547034 
0.005511  2.548757 
0.006298  2.550731 
0.007085  2.552948 
0.007872  2.555400 
0.008660  2.558079 
0.009447  2.560976 
0.010234  2.564081 
0.011021  2.567382 
0.011808  2.570869 
0.012596  2.574527 
0.013383  2.578345 
0.014170  2.582308 
0.014957  2.586403 
0.015745  2.590615 
0.016532  2.594928 
0.017319  2.599327 
0.018106  2.603798 
0.018893  2.608324 
0.019681  2.612890 
0.020468  2.617479 
0.021255  2.622075 
0.022042  2.626664 
0.022829  2.631229 
0.023617  2.635754 
0.024404  2.640224 
0.025191  2.644623 
0.025978  2.648935 
0.026766  2.653144 
0.027553  2.657236 
0.028340  2.661194 
0.029127  2.665003 
0.029915  2.668646 
0.030702  2.672109 
0.031489  2.675374 
0.032276  2.678425 
0.033063  2.681245 
0.033851  2.683818 
0.034638  2.686124 
0.035425  2.688147 
0.036212  2.689867 
0.036999  2.691265 
0.037787  2.692321 
0.038574  2.693015 
0.039361  2.693326 
0.040148  2.693232 
0.040936  2.692711 
0.041723  2.691742 
0.042510  2.690302 
0.043297  2.688369 
0.044084  2.685921 
0.044872  2.682939 
0.045659  2.679403 
0.046446  2.675296 
0.047233  2.670601 
0.048021  2.665307 
0.048808  2.659403 
0.049595  2.652885 
0.050382  2.645750 
0.051169  2.638002 
0.051957  2.629649 
0.052744  2.620703 
0.053531  2.611184 
0.054318  2.601115 
0.055106  2.590526 
0.055893  2.579451 
0.056680  2.567930 
0.057467  2.556008 
0.058255  2.543732 
0.059042  2.531157 
0.059829  2.518339 
0.060616  2.505339 
0.061403  2.492218 
0.062191  2.479043 
0.062978  2.465882 
0.063765  2.452802 
0.064552  2.439875 
0.065340  2.427171 
0.066127  2.414761 
0.066914  2.402715 
0.067701  2.391102 
0.068488  2.379990 
0.069276  2.369442 
0.070063  2.359521 
0.070850  2.350284 
0.071637  2.341784 
0.072425  2.334067 
0.073212  2.327176 
0.073999  2.321144 
0.074786  2.316000 
0.075574  2.311766 
0.076361  2.308459 
0.077148  2.306090 
0.077935  2.304665 
0.078722  2.304190 


0.000000  3.393975 
0.000787  3.393887 
0.001574  3.393625 
0.002362  3.393189 
0.003149  3.392579 
0.003936  3.391796 
0.004723  3.390841 
0.005511  3.389714 
0.006298  3.388418 
0.007085  3.386954 
0.007872  3.385323 
0.008660  3.383526 
0.009447  3.381567 
0.010234  3.379446 
0.011021  3.377166 
0.011808  3.374728 
0.012596  3.372136 
0.013383  3.369392 
0.014170  3.366497 
0.014957  3.363455 
0.015745  3.360266 
0.016532  3.356935 
0.017319  3.353463 
0.018106  3.349853 
0.018893  3.346107 
0.019681  3.342228 
0.020468  3.338217 
0.021255  3.334078 
0.022042  3.329813 
0.022829  3.325424 
0.023617  3.320913 
0.024404  3.316284 
0.025191  3.311538 
0.025978  3.306679 
0.026766  3.301708 
0.027553  3.296629 
0.028340  3.291445 
0.029127  3.286159 
0.029915  3.280774 
0.030702  3.275295 
0.031489  3.269725 
0.032276  3.264068 
0.033063  3.258331 
0.033851  3.252517 
0.034638  3.246635 
0.035425  3.240690 
0.036212  3.234690 
0.036999  3.228644 
0.037787  3.222561 
0.038574  3.216452 
0.039361  3.210329 
0.040148  3.204203 
0.040936  3.198090 
0.041723  3.192002 
0.042510  3.185957 
0.043297  3.179970 
0.044084  3.174059 
0.044872  3.168241 
0.045659  3.162535 
0.046446  3.156959 
0.047233  3.151530 
0.048021  3.146266 
0.048808  3.141182 
0.049595  3.136293 
0.050382  3.131613 
0.051169  3.127152 
0.051957  3.122919 
0.052744  3.118920 
0.053531  3.115160 
0.054318  3.111642 
0.055106  3.108363 
0.055893  3.105322 
0.056680  3.102515 
0.057467  3.099934 
0.058255  3.097572 
0.059042  3.095419 
0.059829  3.093467 
0.060616  3.091704 
0.061403  3.090118 
0.062191  3.088699 
0.062978  3.087434 
0.063765  3.086312 
0.064552  3.085321 
0.065340  3.084451 
0.066127  3.083691 
0.066914  3.083030 
0.067701  3.082458 
0.068488  3.081967 
0.069276  3.081547 
0.070063  3.081191 
0.070850  3.080891 
0.071637  3.080641 
0.072425  3.080433 
0.073212  3.080263 
0.073999  3.080125 
0.074786  3.080016 
0.075574  3.079932 
0.076361  3.079869 
0.077148  3.079826 
0.077935  3.079801 
0.078722  3.079793 


0.000000  3.396265 
0.000787  3.396178 
0.001574  3.395916 
0.002362  3.395479 
0.003149  3.394868 
0.003936  3.394084 
0.004723  3.393128 
0.005511  3.392001 
0.006298  3.390703 
0.007085  3.389237 
0.007872  3.387604 
0.008660  3.385806 
0.009447  3.383844 
0.010234  3.381721 
0.011021  3.379438 
0.011808  3.376999 
0.012596  3.374404 
0.013383  3.371656 
0.014170  3.368758 
0.014957  3.365712 
0.015745  3.362521 
0.016532  3.359186 
0.017319  3.355710 
0.018106  3.352095 
0.018893  3.348345 
0.019681  3.344461 
0.020468  3.340446 
0.021255  3.336302 
0.022042  3.332032 
0.022829  3.327638 
0.023617  3.323123 
0.024404  3.318488 
0.025191  3.313737 
0.025978  3.308873 
0.026766  3.303897 
0.027553  3.298813 
0.028340  3.293624 
0.029127  3.288333 
0.029915  3.282944 
0.030702  3.277461 
0.031489  3.271887 
0.032276  3.266227 
0.033063  3.260487 
0.033851  3.254671 
