# distance  frequency (bands are separated by blank lines)
# End points of segments: 
#   0.00000000 0.13666560 
0.114799  2.166096 
0.116166  2.164887 
0.117532  2.163591 
0.118899  2.162314 
0.120266  2.161229 
0.121632  2.160586 
0.122999  2.160699 
0.124366  2.161831 
0.125732  2.164038 
0.127099  2.167134 
0.128466  2.170819 
0.129832  2.174826 
0.131199  2.178955 
0.132566  2.183076 
0.133932  2.187094 
0.135299  2.190908 
0.136666  2.193623 


0.000000  1.660943 
0.001367  1.661391 
0.002733  1.662733 
0.004100  1.664957 
0.005467  1.668045 
0.006833  1.671974 
0.008200  1.676715 
0.009567  1.682230 
0.010933  1.688483 
0.012300  1.695428 
0.013667  1.703020 
0.015033  1.711212 
0.016400  1.719954 
0.017767  1.729195 
0.019133  1.738886 
0.020500  1.748976 
0.021867  1.759415 
0.023233  1.770157 
0.024600  1.781154 
0.025966  1.792360 
0.027333  1.803732 
0.028700  1.815229 
0.030066  1.826811 
0.031433  1.838440 
0.032800  1.850082 
0.034166  1.861703 
0.035533  1.873271 
0.036900  1.884759 
0.038266  1.896140 
0.039633  1.907388 
0.041000  1.918481 
0.042366  1.929399 
0.043733  1.940123 
0.045100  1.950635 
0.046466  1.960922 
0.047833  1.970970 
0.049200  1.980768 
0.050566  1.990306 
0.051933  1.999576 
0.053300  2.008571 
0.054666  2.017287 
0.056033  2.025721 
0.057399  2.033869 
0.058766  2.041732 
0.060133  2.049309 
0.061499  2.056602 
0.062866  2.063614 
0.064233  2.070348 
0.065600  2.076808 
0.066966  2.083000 
0.068333  2.088928 
0.069699  2.094600 
0.071066  2.100021 
0.072433  2.105198 
0.073799  2.110138 
0.075166  2.114849 
0.076533  2.119336 
0.077899  2.123607 
0.079266  2.127668 
0.080633  2.131525 
0.081999  2.135183 
0.083366  2.138649 
0.084733  2.141925 
0.086099  2.145017 
0.087466  2.147929 
0.088833  2.150670 
0.090199  2.154288 
0.091566  2.161190 
0.092933  2.167721 
0.094299  2.173838 
0.095666  2.179550 
0.097032  2.184863 
0.098399  2.189787 
0.099766  2.194330 
0.101133  2.198498 
0.102499  2.202300 
