# distance  frequency (bands are separated by blank lines)
# End points of segments: 
#   0.00000000 0.17553980 
0.136921 3.444804
0.137423 3.456625
0.137924 3.468351
0.138426 3.479980
0.138927 3.491511
0.139429 3.502942
0.139930 3.514272
0.140432 3.525499
0.140933 3.536622
0.141435 3.547640
0.141936 3.558551
0.142438 3.569354
0.142939 3.580046
0.143441 3.590627
0.143943 3.601095
0.144444 3.611448
0.144946 3.621685
0.145447 3.631803
0.145949 3.641802
0.146450 3.651680
0.146952 3.661435
0.147453 3.671066
0.147955 3.680570
0.148456 3.689946
0.148958 3.699192
0.149460 3.708307
0.149961 3.717289
0.150463 3.726136
0.150964 3.734846
0.151466 3.743418
0.151967 3.751850
0.152469 3.760140
0.152970 3.768286
0.153472 3.776287
0.153973 3.784140
0.154475 3.791844
0.154976 3.799397
0.155478 3.806798
0.155980 3.814044
0.156481 3.821134
0.156983 3.828067
0.157484 3.834839
0.157986 3.841450
0.158487 3.847898
0.158989 3.854181
0.159490 3.860297
0.159992 3.866245
0.160494 3.872023
0.160995 3.877630
0.161497 3.883063
0.161998 3.888322
0.162500 3.893404
0.163001 3.898309
0.163503 3.903034
0.164004 3.907578
0.164506 3.911941
0.165007 3.916119
0.165509 3.920113
0.166011 3.923921
0.166512 3.927541
0.167014 3.930973
0.167515 3.934214
0.168017 3.937265
0.168518 3.940125
0.169020 3.942791
0.169521 3.945264
0.170023 3.947542
0.170524 3.949624
0.171026 3.951511
0.171527 3.953201
0.172029 3.954693
0.172531 3.955988
0.173032 3.957084
0.173534 3.957981
0.174035 3.958679
0.174537 3.959178
0.175038 3.959478
0.175540 3.959578


0.000000 0.000000
0.000501 0.016434
0.001003 0.032866
0.001505 0.049298
0.002006 0.065728
0.002508 0.082155
0.003009 0.098578
0.003511 0.114998
0.004012 0.131413
0.004514 0.147823
0.005015 0.164227
0.005517 0.180625
0.006019 0.197015
0.006520 0.213398
0.007022 0.229772
0.007523 0.246137
0.008025 0.262492
0.008526 0.278836
0.009028 0.295170
0.009529 0.311492
0.010031 0.327802
0.010532 0.344099
0.011034 0.360382
0.011536 0.376651
0.012037 0.392905
0.012539 0.409144
0.013040 0.425366
0.013542 0.441572
0.014043 0.457761
0.014545 0.473932
0.015046 0.490084
0.015548 0.506217
0.016049 0.522331
0.016551 0.538424
0.017052 0.554497
0.017554 0.570548
0.018055 0.586577
0.018557 0.602583
0.019059 0.618567
0.019560 0.634526
0.020062 0.650462
0.020563 0.666372
0.021065 0.682257
0.021566 0.698116
0.022068 0.713949
0.022569 0.729755
0.023071 0.745533
0.023572 0.761283
0.024074 0.777004
0.024576 0.792697
0.025077 0.808359
0.025579 0.823992
0.026080 0.839594
0.026582 0.855165
0.027083 0.870704
0.027585 0.886212
0.028086 0.901686
0.028588 0.917128
0.029089 0.932536
0.029591 0.947910
0.030093 0.963250
0.030594 0.978555
0.031096 0.993824
0.031597 1.009058
0.032099 1.024256
0.032600 1.039417
0.033102 1.054541
0.033603 1.069627
0.034105 1.084676
0.034606 1.099686
0.035108 1.114658
0.035610 1.129591
0.036111 1.144484
0.036613 1.159337
0.037114 1.174151
0.037616 1.188923
0.038117 1.203655
0.038619 1.218345
0.039120 1.232994
0.039622 1.247601
0.040123 1.262166
0.040625 1.276687
0.041127 1.291166
0.041628 1.305602
0.042130 1.319994
0.042631 1.334342
0.043133 1.348645
0.043634 1.362904
0.044136 1.377119
0.044637 1.391288
0.045139 1.405411
0.045640 1.419489
0.046142 1.433521
0.046643 1.447507
0.047145 1.461446
0.047647 1.475338
0.048148 1.489183
0.048650 1.502981
0.049151 1.516731
0.049653 1.530433
0.050154 1.544088
0.050656 1.557694
0.051157 1.571251
0.051659 1.584760
0.052160 1.598220
0.052662 1.611630
0.053164 1.624991
0.053665 1.638303
0.054167 1.651565
0.054668 1.664776
0.055170 1.677938
0.055671 1.691049
0.056173 1.704109
0.056674 1.717118
0.057176 1.730077
0.057677 1.742984
0.058179 1.755840
0.058680 1.768644
0.059182 1.781397
0.059684 1.794098
0.060185 1.806747
0.060687 1.819343
0.061188 1.831887
0.061690 1.844379
0.062191 1.856818
0.062693 1.869204
0.063194 1.881537
0.063696 1.893817
0.064197 1.906044
0.064699 1.918217
0.065200 1.930336
0.065702 1.942402
0.066204 1.954414
0.066705 1.966372
0.067207 1.978276
0.067708 1.990126
0.068210 2.001921
0.068711 2.013662
0.069213 2.025349
0.069714 2.036980
0.070216 2.048557
0.070717 2.060078
0.071219 2.071545
0.071721 2.082956
0.072222 2.094312
0.072724 2.105612
0.073225 2.116857
0.073727 2.128046
0.074228 2.139180
0.074730 2.150257
0.075231 2.161279
0.075733 2.172244
0.076234 2.183153
0.076736 2.194006
0.077238 2.204802
0.077739 2.215542
0.078241 2.226225
0.078742 2.236852
0.079244 2.247421
0.079745 2.257934
0.080247 2.268389
0.080748 2.278788
0.081250 2.289129
0.081751 2.299413
0.082253 2.309639
0.082754 2.319808
0.083256 2.329920
0.083757 2.339973
0.084259 2.349969
0.084761 2.359907
0.085262 2.369787
0.085764 2.379610
0.086265 2.389373
0.086767 2.399079
0.087268 2.408726
0.087770 2.418316
0.088271 2.427846
0.088773 2.437318
0.089275 2.446731
0.089776 2.456086
0.090278 2.465382
0.090779 2.474619
0.091281 2.483797
0.091782 2.492916
0.092284 2.501976
0.092785 2.510977
0.093287 2.519919
0.093788 2.528801
0.094290 2.537624
0.094792 2.546388
0.095293 2.555092
0.095795 2.563737
0.096296 2.572322
0.096798 2.580847
0.097299 2.589313
0.097801 2.597719
0.098302 2.606065
0.098804 2.614351
0.099305 2.622577
0.099807 2.630744
0.100308 2.638850
0.100810 2.646896
0.101311 2.654882
0.101813 2.662808
0.102315 2.670674
0.102816 2.678480
0.103318 2.686225
0.103819 2.693911
0.104321 2.701535
0.104822 2.709100
0.105324 2.716604
0.105825 2.724048
0.106327 2.731431
0.106829 2.738754
0.107330 2.746017
0.107832 2.753219
0.108333 2.760361
0.108835 2.767442
0.109336 2.774463
0.109838 2.781424
0.110339 2.788324
0.110841 2.795164
0.111342 2.801943
0.111844 2.808662
0.112345 2.815320
0.112847 2.821919
0.113349 2.828457
0.113850 2.834934
0.114352 2.841351
0.114853 2.847709
0.115355 2.854005
0.115856 2.860242
0.116358 2.866419
0.116859 2.872535
0.117361 2.878592
0.117862 2.884589
0.118364 2.890525
0.118865 2.896402
0.119367 2.902219
0.119869 2.907977
0.120370 2.913675
0.120872 2.919313
0.121373 2.924892
0.121875 2.930411
0.122376 2.935871
0.122878 2.941272
0.123379 2.946614
0.123881 2.951896
0.124382 2.957120
0.124884 2.962285
0.125386 2.967391
0.125887 2.972438
0.126389 2.977427
0.126890 2.982358
0.127392 2.987230
0.127893 2.992045
0.128395 2.996801
0.128896 3.001499
0.129398 3.006139
0.129899 3.010722
0.130401 3.015248
0.130903 3.019716
0.131404 3.024126
0.131906 3.028480
0.132407 3.032777
0.132909 3.037017
0.133410 3.041200
0.133912 3.045327
0.134413 3.049398
0.134915 3.053412
0.135416 3.057371
0.135918 3.061274
0.136419 3.065121
0.136921 3.068912
0.137423 3.072649
0.137924 3.076330
0.138426 3.079956
0.138927 3.083527
0.139429 3.087044
0.139930 3.090507
0.140432 3.093915
0.140933 3.097269
0.141435 3.100569
0.141936 3.103816
0.142438 3.107009
0.142939 3.110149
0.143441 3.113236
0.143943 3.116269
0.144444 3.119250
0.144946 3.122179
0.145447 3.125055
0.145949 3.127879
0.146450 3.130651
0.146952 3.133371
